conversation_id,brand,customer_tweet_id,brand_tweet_id,customer_text,brand_text,customer_created_at,brand_created_at
81046_81045,AmazonHelp,81046,81045,@AmazonHelp I m filling this form,@133993 Kindly confirm after you've filled the form. ^NR,Thu Nov 30 20:21:04 +0000 2017,Thu Nov 30 20:31:45 +0000 2017
81048_81047,AmazonHelp,81048,81047,@AmazonHelp Plz send me the link,@133993 Please fill this form here: https://t.co/beaaDm0muc and we’ll contact you soon. ^MN,Sun Nov 26 13:59:51 +0000 2017,Sun Nov 26 14:24:00 +0000 2017
81050_81049,AmazonHelp,81050,81049,@AmazonHelp I had provided my contact no na plz call me on that number,@133993 We wouldn't be able to call or email until we receive your details from the link provided earlier. As requested earlier share your details on the link so that we can look into the issue and get back to you. ^SH,Sun Nov 26 06:15:26 +0000 2017,Sun Nov 26 06:41:00 +0000 2017
81052_81051,AmazonHelp,81052,81051,@AmazonHelp 9619266205 my contact no,"@133993 We cannot access your Amazon account via Twitter. Please share the details through the secure link provided earlier, we'll reach out to you. Please don't provide your order details, as we consider it to be personal information. ^AP",Sun Nov 26 04:49:49 +0000 2017,Sun Nov 26 04:57:27 +0000 2017
81054_81053,AmazonHelp,81054,81053,I am rohit vijan i have purchased fit bit altra band so i returned the product on 11 nov and since 24 nov my refund isnt initiated is that lyk this u provide service to customers @AmazonHelp @AmazonHelp @115821 @115850 my contct no 9619266205 https://t.co/cQbCsIUl4z,@133993 I understand your concern regarding the refund. We'd like to assist you with this. Kindly drop your details here: https://t.co/beaaDm0muc and we’ll contact you soon. 1/2 ^BV,Sat Nov 25 12:12:22 +0000 2017,Sat Nov 25 12:46:27 +0000 2017
81237_81236,AmazonHelp,81237,81236,@AmazonHelp リプありがとうございます。今日無事届きました。発送が17日なので出品者には責任ないのですが、東京→札幌間とはいえ23日着はかかりすぎ!?交通の事情とかヤマトさん内での手違いとかあったのかもしれません。,@134040 お受け取りについてわざわざお知らせいただき、恐れ入ります。出品者発送の商品については当サイトでは詳細をお調べすることができないため、今回の遅延についてご説明することができません。しかしながら、当サイトでは配送にかかる時間も含めてお届け予定日をご案内しております。RI,Thu Nov 23 11:06:51 +0000 2017,Thu Nov 23 11:20:00 +0000 2017
81240_81239,AmazonHelp,81240,81239,アマゾンで「11月20日までにお届け予定」となってる荷物、22日にまだ届いていない。18日に発送済みとのことなので、遅れているのか、北海道へはデフォルトでプラス何日かなのか!?首を長くして待ってる荷物だけに、後者なら最初からその説明書いておいて欲しかった…,"@134040 大変ご心配をおかけしております。お届け予定日を過ぎても商品が届かない場合、お手数ですがお問い合わせください。Amazon発送の場合＞https://t.co/J6YEizo6qC
出品者発送の商品の場合＞https://t.co/bpqWb4Zbe4 MH",Wed Nov 22 14:07:53 +0000 2017,Wed Nov 22 23:13:57 +0000 2017
81249_81247,AmazonHelp,81249,81247,@AmazonHelp 学生なのですが、一般の方の方と値段と無料試し以外で違いとかは、あるのでしょうか？,"@134044 Prime Student とAmazonプライムの違いでしょうか？
まず、Studentに月額プランはありません(年会費1900円)。また、Student【無料体験中】は、プライム・ビデオ、Prime Music、Kindleオーナーライブラリーはご利用いただけません。(有料会員の場合は利用可)　https://t.co/sIZrgbfmH8　SM",Thu Nov 23 10:52:47 +0000 2017,Thu Nov 23 11:14:00 +0000 2017
81248_81250,AmazonHelp,81248,81250,@AmazonHelp スマホからの登録は可能ですか？,@134044 はい、スマートフォンからでもご登録いただけます。　SM,Thu Nov 23 11:24:45 +0000 2017,Thu Nov 23 11:44:34 +0000 2017
81251_81252,AmazonHelp,81251,81252,"@AmazonHelp ありがとうございます！
登録してみます٩꒰⍢ ꒱۶",@134044 お手数をおかけしますが、よろしくお願いいたします！😉 EK,Thu Nov 23 11:50:00 +0000 2017,Thu Nov 23 12:01:00 +0000 2017
81253_81254,AmazonHelp,81253,81254,"@AmazonHelp 登録しました！
ちなみに、学生ではない方で登録したのですが
先程の月額400円ですよね？
動画などいくら観ても大丈夫ですか？ https://t.co/D4Wi1SWYbB","@134044 恐れ入りますが、Twitter上ではお客様のアカウントを確認することができません。こちらのページでプライム登録状況をご確認ください。（会費プランの欄をご覧ください）https://t.co/tAZnIEswJA
プライム・ビデオ対象作品は、追加料金なしで見放題です。https://t.co/DihUThnyJO RI",Thu Nov 23 12:32:03 +0000 2017,Thu Nov 23 12:37:00 +0000 2017
81255_81256,AmazonHelp,81255,81256,"@AmazonHelp 無料体験会員は使えないのであれば
正式に会員登録したいのですが
どうしたらよいですか？",@134044 Prime Student会員でなく、プライム会員の無料体験期間中であれば、プライム・ビデオはご利用いただけます。 RI,Thu Nov 23 12:49:04 +0000 2017,Thu Nov 23 12:58:25 +0000 2017
81257_81258,AmazonHelp,81257,81258,@AmazonHelp マンガとか音楽も使えるのですか？,@134044 Amazonプライムの特典についてでしょうか？その場合はこちらのページをご覧ください→https://t.co/4zge8YK7Jq SK,Thu Nov 23 14:16:45 +0000 2017,Thu Nov 23 22:39:32 +0000 2017
81260_81259,AmazonHelp,81260,81259,"@AmazonHelp 
これは、契約したら月400円って
ことで書いてある通りで大丈夫ですか？ https://t.co/UzyaLIHhme",@134044 はい、Amazonプライムの月間プランは月額400円(税込)です。ご登録から30日間は無料体験となり、その後有料会員へ移行いたします。特典はこちらです、ご参照ください。https://t.co/jGHC0scZcv ET https://t.co/LG29FW9QZQ,Thu Nov 23 10:09:55 +0000 2017,Thu Nov 23 10:13:56 +0000 2017
81753_81751,AmazonHelp,81753,81751,@115850 I hd ordrd a kybrd frm ur wbsite whch ws supposed 2 be delivered by 27th! It alrdy gt delayed by 2 days nd 2day I gt a msg tht th delivery ws attempted as no one ws available. I'm at hme only. They didn't evn care 2 make a call. NOT BUYING ANYTHING FROM YOUR SITE AGAIN.,@134110 Sorry to learn about the trouble you've faced so far with your order. Kindly report this to our support team here: https://t.co/vlvfJr4nN9. We'll have it checked.^AR,Thu Nov 30 12:42:03 +0000 2017,Thu Nov 30 13:00:42 +0000 2017
81752_81754,AmazonHelp,81752,81754,@AmazonHelp I had a chat with them. I want it delivered by today or please cancel it.,@134110 Apologies for the delay with the delivery of your order. We'd like to help. Kindly share your details here: https://t.co/cQVomR1pWz and we'll have this resolved at the earliest. ^KH,Thu Nov 30 13:13:00 +0000 2017,Thu Nov 30 13:36:34 +0000 2017
81755_81756,AmazonHelp,81755,81756,@AmazonHelp Have shared the details. Please get it delivered by today or feel free to cancel the order.,"@134110 Thanks for writing back with the confirmation. Once the details are shared, our team would certainly take the necessary actions at the earliest. Appreciate your understanding. ^PR",Thu Nov 30 14:08:19 +0000 2017,Thu Nov 30 14:21:01 +0000 2017
81757_81758,AmazonHelp,81757,81758,@AmazonHelp Haven't got any call from you till now. Don't even have the decency to inform me about the current status.,@134110 We apologize for the delay. We are working on your concern and we'll get back to you soon. ^VH,Thu Nov 30 15:13:02 +0000 2017,Thu Nov 30 15:41:32 +0000 2017
83336_83335,AmazonHelp,83336,83335,"ちっよ❗(^^;)))

コスプレ衣装勝手にキャンセルされてるんだが…😅
どうなってるんすか❗💢
Amazon。",@134313 ご心配をおかけしております。ご注文がキャンセルとなっている場合は、キャンセル理由についてEメールでお知らせしております。Eメールが確認いただけない場合は、アカウントサービス&gt;メッセージセンターからもご覧いただけます。　https://t.co/qxvc47GM40　SM,Thu Nov 23 11:26:44 +0000 2017,Thu Nov 23 11:46:36 +0000 2017
83338_83337,AmazonHelp,83338,83337,"Shoutout to @115821 for the super deal on glue sticks. Sincerely, teacher that’s out of glue sticks in December 😬 https://t.co/nQy9DdzIh3",@134314 Glad we were able to help 😊 ^ES,Thu Nov 30 13:51:48 +0000 2017,Thu Nov 30 13:58:00 +0000 2017
83340_83339,AmazonHelp,83340,83339,What the Hell is this @115850 ??? This is how u cheat with us ?? https://t.co/iKlVGadV6A,@134315 Apologies for the trouble with the order received. Definitely not an intended experience for our customers. We'd like to help. Kindly report it to our support team here: https://t.co/vlvfJrlYEH and we'll ahve this resolved at the earliest. ^KH,Thu Nov 30 13:33:31 +0000 2017,Thu Nov 30 13:57:40 +0000 2017
83346_83343,AmazonHelp,83346,83343,Is it me or is @115821 prime shipping a bit slower than normal? @AmazonHelp any insight? #nomore2dayshipping?,"@134316 We're here to help! Have we missed an expected delivery date on an order? Please, check: https://t.co/Y5jpI9gRhE and let us know. ^JE",Thu Nov 30 13:54:08 +0000 2017,Thu Nov 30 13:57:40 +0000 2017
83344_83347,AmazonHelp,83344,83347,@AmazonHelp I guess you should ask @115817 for a refund since they are going to miss their deadline for  2nd day air,@134316 I do apologize for the delay. The most accurate delivery date will be the one provided in your orders. Please let us know if your package doesn't arrive on the delivery date given. ^VF,Thu Nov 30 14:48:56 +0000 2017,Thu Nov 30 14:53:33 +0000 2017
83348_83349,AmazonHelp,83348,83349,@AmazonHelp Well as expected my package did not arrive yesterday which was the original date given for delivery,@134316 I'm sorry about this! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/hApLpM3Ejd We'd like to help! ^ZW,Fri Dec 01 13:46:55 +0000 2017,Fri Dec 01 13:59:31 +0000 2017
83352_83350,AmazonHelp,83352,83350,"@AmazonHelp Es un vendedor externo, Correos dice que lo ha entregado, pero no me ha llegado nada","@134317 Gracias por la información, Luis. ¿Has intentado contactar al vendedor externo o a @133260 sobre lo sucedido con esta entrega? ^LG",Thu Nov 30 13:55:30 +0000 2017,Thu Nov 30 13:57:40 +0000 2017
83351_83353,AmazonHelp,83351,83353,"@AmazonHelp @133260 Sí, pero para el vendedor externo vuestra página no dice cómo contactar y Correos jura y perjura que lo ha entregado.","@134317 Entiendo, en este caso te comento que puedes seguir estos pasos para contactar con el vendedor y reportar lo sucedido: https://t.co/BLlAFcBoqS.  ^KS",Thu Nov 30 14:00:51 +0000 2017,Thu Nov 30 14:13:00 +0000 2017
83355_83354,AmazonHelp,83355,83354,Hola @116928 reclamadles un pedido que no me ha llegado es casi misión imposible en su página...,"@134317 Hola, sentimos los inconvenientes, ¿nos podrías indicar si el producto es vendido por Amazon o por uno de nuestros vendedores externos? ^KA",Thu Nov 30 13:50:14 +0000 2017,Thu Nov 30 13:53:33 +0000 2017
83357_83356,AmazonHelp,83357,83356,"Mi pedido estaba retrasado por condiciones meteorológicas y casi me muero; pero llego un día antes de lo estimado en 2 de 3 días , i love @116875 prime",@134318 Nos alegra mucho saber que has recibido tu pedido. 😉 Entrenamos para realizar entregas lo mejor posible. 😄📦 ^KS https://t.co/YU2PsGmiFh,Thu Nov 30 13:42:07 +0000 2017,Thu Nov 30 13:57:09 +0000 2017
83360_83358,AmazonHelp,83360,83358,@115830 please forward me a customer service contact. I have been billed for 2 items which I previously cancelled.,"@134319 Sorry to hear you have not received your funds back. If you have canceled the items prior to the items being shipped out, the charge would be an authorization on your account. More information regarding authorizations can be found here: https://t.co/apkmeqq2O8 ^TE",Thu Nov 30 13:48:03 +0000 2017,Thu Nov 30 13:57:01 +0000 2017
83362_83361,AmazonHelp,83362,83361,@AmazonHelp Comprei o livro ilustrado do Harry Potter e a Pedra Filosofal e o meu presente de amigo secreto que não posso falar pra ele não ficar sabendo o que é 😉,"@134320 Que surpresa ele vai levar! Isso é um presentão, tenho certeza que ele vai amar! 😃 ❤️! ^NP",Thu Nov 30 13:49:37 +0000 2017,Thu Nov 30 13:57:00 +0000 2017
83364_83363,AmazonHelp,83364,83363,Parabéns @117086 pela agilidade na entrega dos produtos *-* outros e-commerces poderiam seguir o seu exemplo,"@134320 Oi Letícia! Obrigado pelo carinho! Fala para a gente, o que você comprou? Ficamos curiosos! 😀🎁👏 ^JJ",Wed Nov 29 21:54:23 +0000 2017,Wed Nov 29 22:00:01 +0000 2017
83366_83365,AmazonHelp,83366,83365,@AmazonHelp @115850 I am not getting any discount option on using ICICI credit card when u have mentioned the same in your terms and conditions. https://t.co/3S66yJalKj,@134321 Please reach out to our support team here: https://t.co/vlvfJr4nN9 for further assistance. (2/2)^GD,Thu Nov 30 13:26:41 +0000 2017,Thu Nov 30 13:55:33 +0000 2017
83366_83367,AmazonHelp,83366,83367,@AmazonHelp @115850 I am not getting any discount option on using ICICI credit card when u have mentioned the same in your terms and conditions. https://t.co/3S66yJalKj,"@134321 I understand your concern regarding the No cost emi. The interest amount will be offered instantly once you place the order. However, the card issuing bank will continue to charge interest on the transaction. (1/2) ^GD",Thu Nov 30 13:26:41 +0000 2017,Thu Nov 30 13:55:33 +0000 2017
83368_83371,AmazonHelp,83368,83371,"@AmazonHelp See for yourself, I am not getting any discount. As per the image on your T &amp; C page. Discount should be given here only. It means if I opt for a 9 month EMI then  Rs1813 should be discounted from the total bill as that will be the interest charged on EMIs. https://t.co/m0tj7gF96G","@134321 We'd like to understand this better and assist. Please share your details, here: https://t.co/GIJyeYqKE0. Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. ^YP",Thu Nov 30 14:07:36 +0000 2017,Thu Nov 30 14:37:00 +0000 2017
83372_83373,AmazonHelp,83372,83373,"@AmazonHelp U people are simply great. I tell u. Slow Claps for u guys. Seriously. How do u ppl manage to provide such shitty customer care service. It must be hell lot of pain. Such efforts. 
12 business hours complete nahi hue aapke? I provided this info on Thursday.",@134321 Apologies for any inconvenience you had with us. We have sent a correspondence to your registered email ID. Please respond to the correspondence and we will assist further. ^AH,Sat Dec 02 04:42:11 +0000 2017,Sat Dec 02 05:02:35 +0000 2017
83374_83375,AmazonHelp,83374,83375,"@AmazonHelp Already replied. Ur representative had replied totally out of context. I want to ask when you are giving instant discount in lieu of the interest charged on EMIs for partner banks one of which is ICICI, why am I not getting the discount?","@134321 If you have written back to us, we shall surely review the situation and get back to you at the earliest. Appreciate your patience here. ^CB",Sat Dec 02 09:48:58 +0000 2017,Sat Dec 02 10:13:30 +0000 2017
83376_83377,AmazonHelp,83376,83377,"@AmazonHelp Your customer executive was extremely rude and kept on insulting and disconnected the call when I told her to provide me whatever confirmation she is giving me on call in written. Why are you guys so afraid to give something in written?
Fraudsters !!!","@134321 That's quite a remark! Apologies for the unpleasant experience you had with us. Our team is working on this. Please allow some time, we'll get back to you. Also, I've noted your comments and will forward this feedback internally.  ^SC",Sat Dec 02 11:10:37 +0000 2017,Sat Dec 02 11:30:00 +0000 2017
83378_83379,AmazonHelp,83378,83379,"@AmazonHelp I have full audio recording of the call with me. When I asked her to transfer my call, she blatantly refused and disconnected the call.
Do you people even review how your executives talk to the customer?","@134321 We don't advocate such experience at any level, accept our apologies here. Please write back to the e-mail from the Social Media Team and we'll work on it. ^C",Sat Dec 02 11:12:19 +0000 2017,Sat Dec 02 11:20:00 +0000 2017
83383_83381,AmazonHelp,83383,83381,@AmazonHelp I did online chat. After 2 people I was told I needed to wait 24 to 48 hours to hear back from the teen group.,"@134322 When you were on the chat, Gregg, did the agent offer any information as to why the Fire HD Tablet would not register on the teen account? ^TH",Thu Nov 30 13:45:45 +0000 2017,Thu Nov 30 13:54:01 +0000 2017
83382_83384,AmazonHelp,83382,83384,@AmazonHelp No. First person gave up and got me a 2nd level. After another 30 minutes he said someone from the teen group would contact me in 24 to 48 hours,@134322 Thank you for clarifying. Please let us know If you are not contacted within that time. We are here for you! ^SC,Thu Nov 30 16:20:35 +0000 2017,Thu Nov 30 16:32:27 +0000 2017
83385_83386,AmazonHelp,83385,83386,"@AmazonHelp 48 hours has gone by and I have not heard anything from Amazon after I was told that the ""teen"" group would get with me to resolve my issue. @115851 this is not good customer service. I have an upset daughter.","@134322 I'm so sorry for this frustrating experience, Gregg. It's never our intention and I'd like a member our team to look into this personally. Plea provide your information here and we'll be in touch: https://t.co/lxyG6uUYWN ^HS",Sat Dec 02 04:18:33 +0000 2017,Sat Dec 02 04:26:32 +0000 2017
83387_83389,AmazonHelp,83387,83389,@AmazonHelp @115851 another 14 hours have gone buy and no assistance or resolution on trying to get my daughter's teen account on an HD fire 10. 62 hours and no response is not acceptable....,@134322 I can confirm that our Teen Login team sent you an e-mail regarding this today. You can view the message here: https://t.co/vNsY6r2kqe Please reply to this e-mail with any additional questions you may have. ^RA,Sat Dec 02 19:23:32 +0000 2017,Sat Dec 02 19:34:49 +0000 2017
83392_83391,AmazonHelp,83392,83391,@AmazonHelp @115821 trying to set up a fire HD for my daughter on teen account. And it won't register. Using chat to resolve issue. 2nd level says another team needs to help and they will contact me in 24-48 hours. Not acceptable.,"@134322 I'm so sorry for the poor experience. We don't have access to your account over Twitter, but we'd love to help. Our technical teams would be in the best position to assist you however, I'd suggest calling us for troubleshooting/options: https://t.co/hApLpMlfHN ^EB",Thu Nov 30 03:50:41 +0000 2017,Thu Nov 30 04:07:34 +0000 2017
83395_83393,AmazonHelp,83395,83393,@AmazonHelp Spoke to customer service about a shipping problem and they said they sent out a new item but there is no reference to that in my account so I can’t track it,@134323 Was there an e-mail sent to you about the replacement? Make sure to check your junk/spam mail as well. Please keep us posted. ^GP,Thu Nov 30 13:49:45 +0000 2017,Thu Nov 30 13:54:00 +0000 2017
83394_83396,AmazonHelp,83394,83396,@AmazonHelp I do not have an email regarding that shipment there is an email about the other order I had a problem with but it was with a third party,@134323 So sorry to hear that no emails were received! Have you checked in your orders to see if a replacement order is showing in the list?  https://t.co/Y5jpI9gRhE ^GS,Thu Nov 30 14:01:49 +0000 2017,Thu Nov 30 14:06:00 +0000 2017
83397_83398,AmazonHelp,83397,83398,@AmazonHelp Yes that is why I am reaching out to you,"@134323 In this case, it would be best for us to take another look at your orders to see what happened. When you have a moment, please call or chat with us here: https://t.co/hApLpMlfHN ^VF",Thu Nov 30 14:06:20 +0000 2017,Thu Nov 30 14:12:00 +0000 2017
83399_83400,AmazonHelp,83399,83400,@AmazonHelp Wow could you guys suck anymore you disconnected my chat window when trying to get this resolved,"@134323 I'm so sorry about that! Please give us another chance to help, use the same link provided before. ^MH",Thu Nov 30 17:51:04 +0000 2017,Thu Nov 30 17:56:01 +0000 2017
83402_83401,AmazonHelp,83402,83401,@AmazonHelp why is your customer service so awful,@134323 We never intend for you to have a bad experience with us. We'd like to try to turn this around! Please tell us what's going on without sharing any account information. ^KJ,Thu Nov 30 13:45:15 +0000 2017,Thu Nov 30 13:48:27 +0000 2017
83405_83403,AmazonHelp,83405,83403,@AmazonHelp Today makes the fourth time that my order is getting delivered after the date quested when I checked out,"@134324 I'm very sorry that your parcels have been delayed. This is our busiest time of year, and unfortunately that slows everything down a bit. This help link explains our Black Friday and Cyber Monday shipping: https://t.co/ydhrX6i1pf I apologize for any inconvenience.^SP",Thu Nov 30 13:49:37 +0000 2017,Thu Nov 30 13:53:33 +0000 2017
83404_83406,AmazonHelp,83404,83406,@AmazonHelp And the other 3 times?,@134324 Sorry to hear that. Can I ask if you contacted us when your orders were delayed before so we could take a look into it for you? ^TI,Thu Nov 30 13:55:00 +0000 2017,Thu Nov 30 14:04:00 +0000 2017
83408_83407,AmazonHelp,83408,83407,Today makes the FOURTH time @115821  had my 2-day prime packages arriving ok the third day and this is officially a problem.,"@134324 Hi, are we missing the date provided in your order confirmation email, or has the date changed? ^TS",Thu Nov 30 13:43:53 +0000 2017,Thu Nov 30 13:48:28 +0000 2017
83410_83409,AmazonHelp,83410,83409,@115830 Why do you not put some items into a box🙃 the people I buy presents for live at my house and now know everything they are getting 🙃 #fuming,@134325 Thank you for bringing this to our attention! We are always looking to improve. You can provide packaging feedback here: https://t.co/sw9uyEXtCN. ^AL,Thu Nov 30 13:49:45 +0000 2017,Thu Nov 30 13:53:00 +0000 2017
83413_83411,AmazonHelp,83413,83411,@AmazonHelp I have been billed for 2 items I have previously cancelled. I just spent 15mins on the phone before it got cut off. PLEASE HELP,"@134319 Hi, without providing any personal information. Can you let me know when you canceled these items? ^KI",Thu Nov 30 13:49:16 +0000 2017,Thu Nov 30 13:52:00 +0000 2017
83412_83414,AmazonHelp,83412,83414,"@AmazonHelp August, I can no longer log into my account to be more specific, I can only provide the date and cost of the items. My account for shut down due to suspicious activity around the same time.",@134319 We'd like to help look into this with you! Please reach out to us by phone here: https://t.co/zYVX1Qi29G ^KJ,Thu Nov 30 13:54:28 +0000 2017,Thu Nov 30 14:03:04 +0000 2017
83417_83415,AmazonHelp,83417,83415,"@AmazonHelp Till date no any resolution for my query.....it was my last mistake to made transaction through your wallet.....it would be never happen again.shame of your organisation that you can't clear a query in this huge time. 

#beware from #Amazonpay #amazon india #worst #service",@134326 I can understand your concern here. Please confirm if you've shared your details through the link provided earlier? ^HS,Thu Nov 30 13:28:35 +0000 2017,Thu Nov 30 13:52:00 +0000 2017
83416_83418,AmazonHelp,83416,83418,"@AmazonHelp Check in your system before asking me.....i submitted the data more than 2 times.if not possible simply reply me that its not possible from our side..... Than after i will take necessary action against it. 
#Amazonpay #amazonfraud #amazon #worst #service #bewarefromamazon",@134326 As you've shared the required details through the link provided earlier. We'll check with it and get back to you with an update at the earliest. Appreciate your patience. ^KH,Thu Nov 30 14:00:00 +0000 2017,Thu Nov 30 14:24:30 +0000 2017
83419_83420,AmazonHelp,83419,83420,@AmazonHelp Your team only best at speaking but i want result.... If today i didn't contact you dont know why my money will be back to my acc. Your whole system is fake..... Your whole team trying to make people fool and make them tired and at least by the end people forget about their money,@134326 We don't intend to keep you waiting. Our team shall reach out to you at the earliest to make things right. ^CB,Thu Nov 30 14:31:49 +0000 2017,Thu Nov 30 14:37:35 +0000 2017
83421_83422,AmazonHelp,83421,83422,"@AmazonHelp Give me your mail id where i can forward mail regarding this query.....
My email id.... __email__ and contact me on 9879103664. 
And please dont provide me below id its not working.... https://t.co/CzaNRqtmu8",@134326 We've received your details and our team will get back to you with an update shortly. ^MN,Thu Nov 30 14:45:53 +0000 2017,Thu Nov 30 15:08:31 +0000 2017
83424_83423,AmazonHelp,83424,83423,"@115823 @38806 @106286 @106287 @106288 @106289 @134327 Please dont trapped in this Amazon pay service. It has very poor customer support my money stuck up in the same counter since last 1 month, query not resolved by the customer team. 
#beware from #Amazonpay #amazon india","@134326 Sorry about the unpleasant experience, Irfan. We'd like to take a closer look at this and help you. Kindly share your details here: https://t.co/beaaDm0muc and we'll get back to you soon with an appropriate resolution. ^SY",Tue Nov 21 07:32:09 +0000 2017,Tue Nov 21 08:13:27 +0000 2017
83428_83426,AmazonHelp,83428,83426,@116313 「ほしい物リスト」の絞り込み機能で、「値下がりした商品」オプションがなくなったのが非常に不便に感じています。元に戻す予定はありませんか？,@134328 当サイトの機能については、常に検討し変更しています。そのため、以前ご利用いただいていた機能についても現在お使いいただけない可能性があります。恐れ入りますが、今後の変更の予定についてもご案内することができませんが、お寄せいただいたご意見については社内に報告いたします。　SM,Thu Nov 30 13:41:46 +0000 2017,Thu Nov 30 13:51:43 +0000 2017
83427_83429,AmazonHelp,83427,83429,@AmazonHelp 返信ありがとうございます。ぜひ改善の際に「値下がりした商品」フィルターの再検討をいただけるようお願いします。,"@134328 とんでもございません、こちらこそいつもAmazonをご利用いただきありがとうございます。
これからもAmazonについてお気づきの点やご不明な点などがございましたらご遠慮なくお知らせください。MH",Thu Nov 30 13:58:59 +0000 2017,Thu Nov 30 22:39:27 +0000 2017
83432_83430,AmazonHelp,83432,83430,"@AmazonHelp They won't arrive today because it's saying they haven't even been dispatched, tried to cancel today as they aren't going to arrive on time and was told I can't","@134329 Hi, were any options discussed when you contacted us? Can the carrier be contacted to arrange a return for refund? ^TS",Thu Nov 30 13:47:22 +0000 2017,Thu Nov 30 13:51:00 +0000 2017
83431_83433,AmazonHelp,83431,83433,"@AmazonHelp It said I can refuse the delivery when it comes, but I can't because I won't be there","@134329 Thank you for confirming, Sinead! You can also start a return for the order here: https://t.co/Y8jlx1VvWk. Otherwise, please contact us using the link ^AV provided so that we can research further options with you. I hope this helps! ^SD",Thu Nov 30 13:59:28 +0000 2017,Thu Nov 30 14:12:01 +0000 2017
83435_83434,AmazonHelp,83435,83434,"@115830 ordered 3 items the on Sunday, told they would be here by today and not even dispatched! Now estimated Monday, which is useless because it's the day I travel to Australia!!! So mad 😡","@134329 I'm so sorry your packages have not arrived as of yet today. Should they not arrive by the end of business today, feel free to contact us here https://t.co/JzP7hlA23B so we can look further into this for you.
^AV",Thu Nov 30 13:43:29 +0000 2017,Thu Nov 30 13:46:31 +0000 2017
83438_83436,AmazonHelp,83438,83436,@116090 I made an order. Apparently you changed it then canceled it. Still haven't gotten my money wtf,"@134330 I'm sorry for the poor experience! Without including any account details, can you tell us more about what's happened? We'd like to help! ^ZW",Thu Nov 30 13:40:04 +0000 2017,Thu Nov 30 13:50:31 +0000 2017
83441_83439,AmazonHelp,83441,83439,@AmazonHelp The ‘customers who purchased these items’,@134331 Thank you for clarifying! Here's a link that will help you refine your recommendations: https://t.co/bQl64AkACj Hope this helps! ^SC,Thu Nov 30 13:34:11 +0000 2017,Thu Nov 30 13:49:27 +0000 2017
83443_83442,AmazonHelp,83443,83442,@AmazonHelp can the “customers who bought items in your basket” be turned off when I’m items saved for later on the app. It gets in the way.,"@134331 Hey, are you referring to the 'Your recommendations' items displayed on the app, or 'customers who purchased this item also purchased these items' ? ^TP",Wed Nov 29 12:54:17 +0000 2017,Wed Nov 29 13:08:25 +0000 2017
83445_83444,AmazonHelp,83445,83444,@116324  @115830  messafe to amazon please dont use this company they are complet bull cheats and rude!,"@134332 Oh no! Without providing any personal account information, could you explain what happened? ^GP",Thu Nov 30 13:46:30 +0000 2017,Thu Nov 30 13:49:00 +0000 2017
83447_83446,AmazonHelp,83447,83446,@AmazonHelp farei isso. Obrigada :D,"@134333 Imagina! Caso precisar de alguma outra assistência, fico à disposição para qualquer esclarecimento. ^MB",Thu Nov 30 13:43:24 +0000 2017,Thu Nov 30 13:49:00 +0000 2017
83449_83448,AmazonHelp,83449,83448,"@AmazonHelp Era pra ontem! :D Só que como não recebi codigo de rastreio, não sei o que houve :(","@134333 Barbara, por favor entre em contato com o SAC (https://t.co/Qzzg8y1LhY), eles poderão te ajudar ^VL",Thu Nov 30 13:38:10 +0000 2017,Thu Nov 30 13:41:00 +0000 2017
83451_83450,AmazonHelp,83451,83450,E a @117086 nada de me enviar logo meu case do kindle :(,@134333 Oi Barbara! Você poderia nos indicar qual é a data prevista para a entrega? ^NP,Thu Nov 30 13:28:34 +0000 2017,Thu Nov 30 13:34:00 +0000 2017
83454_83452,AmazonHelp,83454,83452,"Pedido en @116928 este lunes (cybermonday)

Esta mañana en el tracking me pone que se ha retrasado...

Llega hoy.

Bien @116928 Así sí","@134334 Lamento el inconveniente Pablo, ¿has entrado en contacto con la empresa de transportes encargada de la entrega para verificar lo sucedido con la misma? ^KS",Thu Nov 30 13:41:08 +0000 2017,Thu Nov 30 13:49:00 +0000 2017
83453_83455,AmazonHelp,83453,83455,"@AmazonHelp No tengo que hacerlo, llegó hoy el paquete, todo bien :) El problema está en la web, el tracking ponía que llegaba más tarde, bastante más.

Gracias por preguntar","@134334 Entiendo Pablo, nos alegra mucho saber que has recibido el pedido y agradecemos tus comentarios, siempre son muy importantes con el fin de mejorar. ^KS",Thu Nov 30 13:50:06 +0000 2017,Thu Nov 30 14:08:43 +0000 2017
83458_83456,AmazonHelp,83458,83456,@115821 so I used to think $99 for prime was a good deal. Until 60% of my recent orders were delivered between 2 and 4 days after the were promised. That is not good,@134335 I'm so sorry to hear about these delays! Have you noticed this happening with a specific carrier by chance? ^BG,Thu Nov 30 13:44:24 +0000 2017,Thu Nov 30 13:46:31 +0000 2017
83457_83459,AmazonHelp,83457,83459,"@AmazonHelp Nope.  UPS, Fedex and USPS are equal offenders",@134335 Let's take a closer look in real time to get this sorted here: https://t.co/hApLpMlfHN ^JZ,Thu Nov 30 13:54:23 +0000 2017,Thu Nov 30 13:59:00 +0000 2017
